,queue jobs,utilization
0,1,0.0
1,0,0.125
2,0,0.125
3,1,0.00390625
4,6,0.0
5,2,0.052734375
6,4,0.0390625
7,2,0.0
8,0,0.0
9,0,0.03125
10,0,0.125
11,0,0.015625
12,0,0.0
13,0,0.0
14,0,0.015625
15,0,0.015625
16,0,0.0
17,9,0.0
18,1,0.125
19,0,0.0
20,1,0.0
21,0,0.0
22,0,0.015625
23,0,0.0
24,0,0.0
25,2,0.0
26,0,0.03125
27,0,0.125
28,0,0.03125
29,0,0.0
30,4,0.0
31,0,0.0
32,3,0.0009765625
33,1,0.0078125
34,1,0.0390625
35,0,0.0625
36,0,0.078125
37,0,0.0
38,0,0.0625
39,0,0.03125
40,1,0.0634765625
41,0,0.068359375
42,5,0.0419921875
43,0,0.0419921875
44,0,0.0390625
45,7,0.0625
46,0,0.078125
47,1,0.0
48,0,0.125
49,0,0.0
50,4,0.0
51,1,0.0
52,4,0.0
53,1,0.0
54,0,0.0625
55,0,0.0
56,0,0.0625
57,0,0.015625
58,0,0.125
59,0,0.0625
60,1,0.0009765625
61,3,0.0625
62,2,0.01171875
63,0,0.0869140625
64,3,0.0
