#timestep  occupied-CPU  total-CPU  utilization  queuingjobs
1    256    4096    0.0625    0
2    256    4096    0.0625    0
3    384    4096    0.09375    0
4    3200    4096    0.78125    13
5    3712    4096    0.90625    188
6    3461    4096    0.844970703125    284
7    3200    4096    0.78125    352
8    3200    4096    0.78125    394
9    1192    4096    0.291015625    436
10    1225    4096    0.299072265625    298
11    977    4096    0.238525390625    257
12    81    4096    0.019775390625    258
13    1    4096    0.000244140625    360
14    4096    4096    1.0    360
15    4096    4096    1.0    362
16    3456    4096    0.84375    412
17    3328    4096    0.8125    412
18    3328    4096    0.8125    412
19    3328    4096    0.8125    412
20    3328    4096    0.8125    415
21    3847    4096    0.939208984375    393
22    2305    4096    0.562744140625    407
23    2305    4096    0.562744140625    409
24    1025    4096    0.250244140625    409
25    724    4096    0.1767578125    365
26    2889    4096    0.705322265625    172
27    3233    4096    0.789306640625    131
28    4002    4096    0.97705078125    90
29    3904    4096    0.953125    0
30    2552    4096    0.623046875    0
31    1784    4096    0.435546875    0
32    1648    4096    0.40234375    0
33    608    4096    0.1484375    0
34    32    4096    0.0078125    0
35    0    4096    0.0    0
36    0    4096    0.0    0
37    0    4096    0.0    0
38    2048    4096    0.5    64
39    507    4096    0.123779296875    59
40    988    4096    0.2412109375    6
41    0    4096    0.0    0

average cpu utilization is: 0.479385003811
average ssd utilization is: 1.0
average gpu utilization is: 1.0
average utilization is: 0.826461667937
average queuing jobs are: 198.292682927
maximum queuing jobs are: 436


#job_number  submit  dispatch  queue  cpu#  runtime  weight  response(turnaround)  cpu_aspl  cpu_diameter
0    1601290200.56    1601290272.14    71.5740001202    256    8.6395    2211.712    80.2135001202    3    6
1    1601290272.9    1601290272.9    0.00200009346008    2048    0.1189    243.5072    0.12090009346    3    6
2    1601290273.52    0.0    -1601290273.52    0    0.0    0.0    -1601290273.52    0.0    0
3    1601290273.85    1601290273.85    0.0    128    8.6389    1105.7792    8.6389    2    6
4    1601290274.5    1601290274.5    0.00300002098083    2048    6.0943    12481.1264    6.09730002098    3    6
5    1601290274.81    1601290274.81    0.00299978256226    128    8.6608    1108.5824    8.66379978256    2    6
6    1601290274.81    1601290274.82    0.00699996948242    128    8.6608    1108.5824    8.66779996948    2    6
7    1601290275.26    1601290275.26    0.00300002098083    32    0.0061    0.1952    0.00910002098083    2    2
8    1601290275.31    1601290275.31    0.00300002098083    64    0.0058    0.3712    0.00880002098083    2    5
9    1601290275.32    1601290275.32    0.00300002098083    128    0.0071    0.9088    0.0101000209808    2    6
10    1601290275.36    1601290275.37    0.00399994850159    16    0.0071    0.1136    0.0110999485016    2    2
11    1601290275.36    1601290275.39    0.0269999504089    512    1.6271    833.0752    1.65409995041    3    6
12    1601290275.37    1601290275.44    0.074000120163    32    0.0039    0.1248    0.077900120163    2    2
13    1601290275.38    1601290275.47    0.0879998207092    64    0.0041    0.2624    0.0920998207092    2    5
14    1601290275.39    1601290275.5    0.108999967575    8    0.0104    0.0832    0.119399967575    2    2
15    1601290275.41    1601290275.51    0.0980000495911    128    0.0049    0.6272    0.102900049591    2    6
16    1601290275.42    1601290275.52    0.103000164032    4    0.0156    0.0624    0.118600164032    2    2
