#timestep  occupied-CPU  total-CPU  utilization  queuingjobs
1    0    4096    0.0    2
2    0    4096    0.0    9
3    2048    4096    0.5    11
4    0    4096    0.0    19
5    0    4096    0.0    20
6    0    4096    0.0    48
7    2048    4096    0.5    67
8    0    4096    0.0    90
9    2560    4096    0.625    98
10    0    4096    0.0    128
11    0    4096    0.0    135
12    0    4096    0.0    140
13    2048    4096    0.5    143
14    0    4096    0.0    147
15    2048    4096    0.5    158
16    0    4096    0.0    172
17    2048    4096    0.5    190
18    0    4096    0.0    202
19    2048    4096    0.5    207
20    0    4096    0.0    214
21    2048    4096    0.5    213
22    2048    4096    0.5    218
23    2048    4096    0.5    223
24    0    4096    0.0    241
25    0    4096    0.0    241
26    2048    4096    0.5    292
27    0    4096    0.0    344
28    0    4096    0.0    358
29    2048    4096    0.5    372
30    0    4096    0.0    392
31    0    4096    0.0    401
32    2048    4096    0.5    402
33    0    4096    0.0    402
34    0    4096    0.0    402
35    0    4096    0.0    402
36    2048    4096    0.5    402
37    0    4096    0.0    404
38    0    4096    0.0    424
39    2048    4096    0.5    439
40    0    4096    0.0    457
41    0    4096    0.0    498
42    2048    4096    0.5    517
43    0    4096    0.0    517
44    0    4096    0.0    518
45    2048    4096    0.5    529
46    0    4096    0.0    539
47    0    4096    0.0    549
48    2048    4096    0.5    571
49    0    4096    0.0    618
50    0    4096    0.0    697
51    2560    4096    0.625    715
52    2048    4096    0.5    731
53    2048    4096    0.5    785
54    2048    4096    0.5    831
55    0    4096    0.0    883
56    2048    4096    0.5    922
57    0    4096    0.0    946
58    0    4096    0.0    946
59    2048    4096    0.5    945
60    0    4096    0.0    945
61    0    4096    0.0    945
62    2048    4096    0.5    944
63    0    4096    0.0    944
64    0    4096    0.0    944
65    2048    4096    0.5    943
66    0    4096    0.0    943
67    0    4096    0.0    943
68    2048    4096    0.5    942
69    0    4096    0.0    942
70    2048    4096    0.5    941
71    0    4096    0.0    941
72    0    4096    0.0    941
73    2048    4096    0.5    940
74    0    4096    0.0    940
