#timestep  occupied-CPU  total-CPU  utilization  queuingjobs
1    0    1024    0.0    1
2    128    1024    0.125    0
3    128    1024    0.125    0
4    3    1024    0.0029296875    1
5    17    1024    0.0166015625    6
6    39    1024    0.0380859375    5
7    64    1024    0.0625    2
8    0    1024    0.0    1
9    0    1024    0.0    0
10    32    1024    0.03125    0
11    128    1024    0.125    0
12    16    1024    0.015625    0
13    0    1024    0.0    0
14    0    1024    0.0    0
15    16    1024    0.015625    0
16    16    1024    0.015625    0
17    0    1024    0.0    0
18    0    1024    0.0    9
19    128    1024    0.125    1
20    0    1024    0.0    1
21    128    1024    0.125    0
22    0    1024    0.0    0
23    16    1024    0.015625    0
24    0    1024    0.0    0
25    0    1024    0.0    0
26    3    1024    0.0029296875    2
27    32    1024    0.03125    0
28    128    1024    0.125    0
29    32    1024    0.03125    0
30    0    1024    0.0    0
31    11    1024    0.0107421875    4
32    0    1024    0.0    0
33    63    1024    0.0615234375    1
34    3    1024    0.0029296875    1
35    1    1024    0.0009765625    1
36    64    1024    0.0625    0
37    80    1024    0.078125    0
38    0    1024    0.0    0
39    64    1024    0.0625    0
40    32    1024    0.03125    0
41    64    1024    0.0625    0
42    70    1024    0.068359375    0
43    37    1024    0.0361328125    4
44    45    1024    0.0439453125    1
45    40    1024    0.0390625    0
46    90    1024    0.087890625    5
47    80    1024    0.078125    0
48    0    1024    0.0    1
49    128    1024    0.125    0
50    0    1024    0.0    0
51    31    1024    0.0302734375    0
52    0    1024    0.0    1
53    0    1024    0.0    2
54    0    1024    0.0    1
55    64    1024    0.0625    0
56    0    1024    0.0    0
57    64    1024    0.0625    0
58    16    1024    0.015625    0
59    128    1024    0.125    0
60    64    1024    0.0625    0
61    1    1024    0.0009765625    1
62    69    1024    0.0673828125    3
63    17    1024    0.0166015625    3
64    89    1024    0.0869140625    1
65    64    1024    0.0625    0
66    0    1024    0.0    0

average cpu utilization is: 0.0374792850379
average ssd utilization is: 1.0
average gpu utilization is: 1.0
average utilization is: 0.679159761679
average queuing jobs are: 0.893939393939
maximum queuing jobs are: 9


#job_number  submit  dispatch  queue  cpu#  runtime  weight  response(turnaround)  cpu_aspl  cpu_diameter
0    1624372245.34    1624372265.61    20.2630000114    128    0.1451    18.5728    20.4081000114    4.00787401575    6
1    1624372265.6    1624372265.8    0.203000068665    128    0.3726    47.6928    0.575600068665    4.81102362205    7
2    1624372265.99    1624372266.11    0.121999979019    128    0.1067    13.6576    0.228699979019    4.00787401575    6
3    1624372266.11    1624372266.32    0.213999986649    128    1.0927    139.8656    1.30669998665    4.98068405512    9
4    1624372267.22    1624372267.38    0.161000013351    128    0.2927    37.4656    0.453700013351    4.00787401575    6
5    1624372268.06    1624372268.06    0.0    1    0.001    0.001    0.001    0    0
6    1624372268.17    1624372268.18    0.0090000629425    32    0.0716    2.2912    0.0806000629425    2.97580645161    4
7    1624372268.25    1624372268.25    0.00300002098083    1    0.0007    0.0007    0.00370002098083    0    0
8    1624372268.33    1624372268.33    0.0    2    0.0069    0.0138    0.0069    1.0    1
9    1624372268.34    1624372268.35    0.000999927520752    1    0.0009    0.0009    0.00189992752075    0    0
10    1624372268.36    1624372268.36    0.0    1    0.0009    0.0009    0.0009    0    0
11    1624372268.39    1624372268.39    0.0    1    0.0884    0.0884    0.0884    0    0
12    1624372268.53    1624372268.54    0.00600004196167    32    0.0075    0.24    0.0135000419617    2.97580645161    4
13    1624372268.54    1624372268.55    0.00100016593933    1    0.0015    0.0015    0.00250016593933    0    0
14    1624372268.62    1624372268.67    0.0520000457764    32    0.0176    0.5632    0.0696000457764    2.97580645161    4
15    1624372268.65    1624372268.71    0.0549998283386    32    0.016    0.512    0.0709998283386    3.09677419355    4
16    1624372268.7    1624372268.72    0.0150001049042    32    0.0229    0.7328    0.0379001049042    2.97580645161    4
17    1624372268.75    1624372268.75    0.0019998550415    4    0.0054    0.0216    0.0073998550415    1.5    2
18    1624372268.76    1624372268.77    0.00699996948242    32    0.0237    0.7584    0.0306999694824    2.97580645161    4
19    1624372268.81    1624372268.81    0.00399994850159    4    0.0049    0.0196    0.00889994850159    1.5    2
20    1624372268.84    1624372268.85    0.00999999046326    32    0.0104    0.3328    0.0203999904633    2.97580645161    4
21    1624372268.84    1624372268.87    0.0240001678467    4    0.0057    0.0228    0.0297001678467    1.5    2
22    1624372268.86    1624372268.89    0.0329999923706    16    0.0019    0.0304    0.0348999923706    2.475    4
23    1624372268.87    1624372268.89    0.0170001983643    1    0.0007    0.0007    0.0177001983643    0    0
24    1624372268.9    1624372268.91    0.00600004196167    32    0.0181    0.5792    0.0241000419617    2.97580645161    4
25    1624372268.93    1624372268.94    0.0090000629425    32    0.0143    0.4576    0.0233000629425    2.97177419355    4
26    1624372268.96    1624372268.97    0.00100016593933    1    0.0007    0.0007    0.00170016593933    0    0
27    1624372268.98    1624372268.98    0.00100016593933    4    0.0059    0.0236    0.00690016593933    1.5    2
28    1624372269.0    1624372269.0    0.00300002098083    16    0.4034    6.4544    0.406400020981    2.26666666667    3
29    1624372269.03    1624372269.03    0.0    1    0.0014    0.0014    0.0014    0    0
30    1624372269.06    1624372269.06    0.00499987602234    4    0.0051    0.0204    0.0100998760223    1.5    2
31    1624372269.09    1624372269.09    0.00100016593933    1    0.001    0.001    0.00200016593933    0    0
32    1624372269.1    1624372269.11    0.00699996948242    4    0.0052    0.0208    0.0121999694824    1.5    2
33    1624372269.17    1624372269.18    0.0140001773834    32    0.0147    0.4704    0.0287001773834    3.08669354839    4
34    1624372269.2    1624372269.2    0.00399994850159    1    0.0019    0.0019    0.00589994850159    0    0
35    1624372269.21    1624372269.22    0.00600004196167    4    0.006    0.024    0.0120000419617    1.5    2
36    1624372269.29    1624372269.3    0.00600004196167    4    0.0021    0.0084    0.00810004196167    1.5    2
37    1624372269.31    1624372269.32    0.0110001564026    32    0.02    0.64    0.0310001564026    3.08669354839    4
38    1624372269.32    1624372269.33    0.0090000629425    4    0.0035    0.014    0.0125000629425    1.66666666667    3
39    1624372269.34    1624372269.34    0.0019998550415    1    0.0008    0.0008    0.0027998550415    0    0
40    1624372269.37    1624372269.38    0.0130000114441    32    0.0732    2.3424    0.0862000114441    3.08669354839    4
41    1624372269.41    1624372269.42    0.0019998550415    1    0.0007    0.0007    0.0026998550415    0    0
