,queue jobs,utilization
0,0,0.0625
1,0,0.0625
2,0,0.0
3,0,0.0
4,0,0.0
5,0,0.0
6,0,0.0
7,0,0.0
8,0,0.0
9,0,0.0
10,0,0.0
11,0,0.0
12,0,0.0
13,0,0.0
14,0,0.0
15,0,0.0
16,0,0.0
17,0,0.125
18,0,0.125
19,0,0.125
20,0,0.125
21,0,0.0
22,0,0.0
23,0,0.0
24,0,0.0
25,0,0.375
26,0,0.4375
27,0,0.4375
28,0,0.25
29,0,0.0
30,0,0.0009765625
31,0,0.0009765625
32,0,0.0166015625
33,0,0.1875
34,0,0.125
35,0,0.140625
36,0,0.0
37,0,0.0
38,0,0.21875
39,0,0.3115234375
40,0,0.3115234375
41,0,0.3115234375
42,3,0.5703125
43,6,0.646484375
44,5,0.59375
45,6,0.654296875
46,5,0.515625
47,0,0.595703125
48,0,0.3115234375
49,0,0.076171875
50,0,0.1240234375
51,0,0.2333984375
52,0,0.1552734375
53,0,0.189453125
54,1,0.0947265625
55,0,0.03125
56,0,0.0615234375
57,0,0.091796875
58,0,0.091796875
59,0,0.1865234375
60,0,0.185546875
61,0,0.248046875
62,4,0.4169921875
63,0,0.529296875
64,0,0.498046875
65,0,0.4072265625
66,0,0.3896484375
67,0,0.0634765625
68,1,0.1572265625
69,1,0.41796875
70,0,0.412109375
71,0,0.162109375
72,0,0.35546875
73,0,0.0
74,0,0.0
75,0,0.0009765625
76,0,0.03125
77,0,0.0
78,0,0.03125
79,1,0.09375
80,0,0.220703125
81,0,0.34375
82,0,0.375
83,0,0.2509765625
84,0,0.140625
85,0,0.15625
86,0,0.046875
87,0,0.3125
88,0,0.4375
89,0,0.46875
90,9,0.59375
91,10,0.576171875
92,0,0.640625
93,0,0.1884765625
94,0,0.1728515625
95,0,0.03125
96,0,0.15625
97,0,0.328125
98,0,0.421875
99,0,0.328125
100,0,0.203125
101,0,0.1416015625
102,0,0.015625
103,0,0.03125
104,0,0.0361328125
105,1,0.15625
106,0,0.21875
107,0,0.203125
108,0,0.09375
109,0,0.0625
110,0,0.1416015625
111,0,0.140625
112,0,0.125
113,0,0.265625
114,0,0.375
115,0,0.421875
116,0,0.28125
117,0,0.3974609375
118,0,0.3466796875
119,0,0.2998046875
120,0,0.2822265625
121,0,0.140625
122,0,0.1259765625
123,4,0.59375
124,5,0.6328125
125,17,0.5263671875
126,0,0.4375
127,0,0.21875
128,0,0.0625
129,0,0.09375
130,0,0.0625
131,0,0.482421875
132,0,0.5
133,0,0.4375
134,0,0.5625
135,5,0.578125
136,2,0.65625
137,0,0.421875
138,0,0.078125
139,0,0.25
140,0,0.267578125
141,0,0.220703125
142,0,0.369140625
143,0,0.556640625
144,0,0.556640625
145,0,0.494140625
146,0,0.306640625
147,0,0.181640625
148,0,0.259765625
149,2,0.55078125
150,1,0.619140625
151,0,0.541015625
152,0,0.447265625
153,0,0.447265625
154,0,0.3076171875
155,0,0.244140625
156,0,0.3544921875
157,0,0.5419921875
158,0,0.6513671875
159,0,0.5263671875
160,0,0.5419921875
161,0,0.4169921875
162,0,0.2919921875
163,0,0.2919921875
164,0,0.2919921875
165,0,0.416015625
166,12,0.650390625
167,24,0.634765625
168,3,0.66015625
169,0,0.431640625
170,4,0.619140625
171,0,0.447265625
172,0,0.046875
173,0,0.033203125
174,0,0.1416015625
175,0,0.140625
176,5,0.640625
177,5,0.625
178,0,0.25
179,0,0.0830078125
180,0,0.03125
181,0,0.03125
182,0,0.015625
183,0,0.46875
184,25,0.65625
185,0,0.390625
186,0,0.59375
187,0,0.34375
188,0,0.03125
189,0,0.03125
190,0,0.03125
191,0,0.03125
192,1,0.0166015625
193,48,0.3984375
194,0,0.34765625
195,0,0.2978515625
196,0,0.1728515625
197,0,0.0478515625
198,0,0.0478515625
199,0,0.03125
200,0,0.03125
201,0,0.0166015625
202,0,0.1572265625
203,9,0.609375
204,42,0.6015625
205,0,0.517578125
206,8,0.568359375
207,0,0.4140625
208,0,0.3046875
209,0,0.3828125
210,0,0.1953125
211,1,0.384765625
212,0,0.017578125
213,0,0.025390625
214,14,0.626953125
215,3,0.46875
216,0,0.470703125
217,0,0.5009765625
218,0,0.1572265625
219,0,0.3134765625
220,25,0.400390625
221,0,0.0380859375
222,0,0.0
223,0,0.265625
224,0,0.0
225,0,0.0625
226,0,0.109375
227,0,0.09375
228,0,0.109375
229,0,0.046875
230,0,0.0322265625
231,7,0.6572265625
232,13,0.6259765625
233,5,0.4267578125
234,0,0.1572265625
235,0,0.0830078125
236,0,0.0322265625
237,0,0.0322265625
238,0,0.0322265625
239,0,0.0322265625
240,0,0.03125
241,0,0.0
