#timestep  occupied-CPU  total-CPU  utilization  queuingjobs
1    0    1024    0.0    1
2    64    1024    0.0625    0
3    0    1024    0.0    0
4    0    1024    0.0    0
5    0    1024    0.0    0
6    0    1024    0.0    0
7    0    1024    0.0    0
8    0    1024    0.0    0
9    0    1024    0.0    0
10    0    1024    0.0    0
11    0    1024    0.0    0
12    0    1024    0.0    0
13    0    1024    0.0    0
14    0    1024    0.0    0
15    0    1024    0.0    0
16    0    1024    0.0    0
17    128    1024    0.125    0
18    128    1024    0.125    0
19    128    1024    0.125    0
20    128    1024    0.125    0
21    0    1024    0.0    0
22    0    1024    0.0    0
23    0    1024    0.0    0
24    0    1024    0.0    0
25    256    1024    0.25    2
26    448    1024    0.4375    0
27    448    1024    0.4375    0
28    256    1024    0.25    0
29    0    1024    0.0    0
30    1    1024    0.0009765625    0
31    1    1024    0.0009765625    0
32    16    1024    0.015625    0
33    224    1024    0.21875    0
34    128    1024    0.125    0
35    128    1024    0.125    0
36    0    1024    0.0    0
37    64    1024    0.0625    5
38    257    1024    0.2509765625    0
39    319    1024    0.3115234375    0
40    352    1024    0.34375    0
41    318    1024    0.310546875    0
42    478    1024    0.466796875    9
43    496    1024    0.484375    13
44    630    1024    0.615234375    4
45    659    1024    0.6435546875    9
46    528    1024    0.515625    4
47    669    1024    0.6533203125    0
48    319    1024    0.3115234375    0
49    48    1024    0.046875    1
50    33    1024    0.0322265625    3
51    269    1024    0.2626953125    0
52    175    1024    0.1708984375    0
53    112    1024    0.109375    2
54    104    1024    0.1015625    0
55    62    1024    0.060546875    0
56    63    1024    0.0615234375    0
57    94    1024    0.091796875    0
58    94    1024    0.091796875    0
59    190    1024    0.185546875    0
60    190    1024    0.185546875    0
61    190    1024    0.185546875    2
62    382    1024    0.373046875    9
63    558    1024    0.544921875    0
64    511    1024    0.4990234375    0
65    447    1024    0.4365234375    0
66    271    1024    0.2646484375    0
67    48    1024    0.046875    1
68    184    1024    0.1796875    0
69    407    1024    0.3974609375    4
70    414    1024    0.404296875    0
71    94    1024    0.091796875    7
72    224    1024    0.21875    13
73    184    1024    0.1796875    0
74    0    1024    0.0    0
75    1    1024    0.0009765625    0
76    32    1024    0.03125    0
77    1    1024    0.0009765625    0
78    32    1024    0.03125    0
79    96    1024    0.09375    1
80    226    1024    0.220703125    4
81    352    1024    0.34375    3
82    377    1024    0.3681640625    0
83    256    1024    0.25    0
84    160    1024    0.15625    0
85    160    1024    0.15625    0
86    33    1024    0.0322265625    3
87    320    1024    0.3125    0
88    448    1024    0.4375    0
89    480    1024    0.46875    0
90    592    1024    0.578125    10
91    752    1024    0.734375    1
92    640    1024    0.625    0
93    305    1024    0.2978515625    0
94    32    1024    0.03125    0
95    32    1024    0.03125    1
96    144    1024    0.140625    0
97    304    1024    0.296875    1
98    448    1024    0.4375    0
99    336    1024    0.328125    0
100    144    1024    0.140625    0
101    144    1024    0.140625    0
102    16    1024    0.015625    0
103    32    1024    0.03125    0
104    160    1024    0.15625    1
105    160    1024    0.15625    2
106    192    1024    0.1875    0
107    192    1024    0.1875    0
108    64    1024    0.0625    0
109    32    1024    0.03125    0
110    144    1024    0.140625    0
111    112    1024    0.109375    0
112    112    1024    0.109375    2
113    240    1024    0.234375    7
114    256    1024    0.25    1
115    432    1024    0.421875    1
116    447    1024    0.4365234375    0
117    471    1024    0.4599609375    0
118    315    1024    0.3076171875    2
119    289    1024    0.2822265625    0
120    144    1024    0.140625    0
121    128    1024    0.125    1
122    320    1024    0.3125    11
123    678    1024    0.662109375    3
124    673    1024    0.6572265625    9
125    521    1024    0.5087890625    0
126    192    1024    0.1875    2
127    64    1024    0.0625    0
128    64    1024    0.0625    0
129    64    1024    0.0625    0
130    416    1024    0.40625    0
131    512    1024    0.5    0
132    256    1024    0.25    0
133    448    1024    0.4375    0
134    576    1024    0.5625    3
135    656    1024    0.640625    4
136    688    1024    0.671875    0
137    304    1024    0.296875    0
138    81    1024    0.0791015625    0
139    240    1024    0.234375    0
140    242    1024    0.236328125    0
141    242    1024    0.236328125    0
142    378    1024    0.369140625    0
143    570    1024    0.556640625    0
144    506    1024    0.494140625    0
145    442    1024    0.431640625    0
146    250    1024    0.244140625    0
147    186    1024    0.181640625    0
148    330    1024    0.322265625    0
149    586    1024    0.572265625    2
150    634    1024    0.619140625    0
151    538    1024    0.525390625    2
152    458    1024    0.447265625    0
153    442    1024    0.431640625    0
154    218    1024    0.212890625    0
155    250    1024    0.244140625    2
156    347    1024    0.3388671875    0
157    555    1024    0.5419921875    0
158    667    1024    0.6513671875    0
159    539    1024    0.5263671875    0
160    555    1024    0.5419921875    0
161    427    1024    0.4169921875    0
162    299    1024    0.2919921875    0
163    283    1024    0.2763671875    1
164    426    1024    0.416015625    2
165    426    1024    0.416015625    7
166    714    1024    0.697265625    15
167    730    1024    0.712890625    0
168    602    1024    0.587890625    0
169    282    1024    0.275390625    0
170    266    1024    0.259765625    0
171    202    1024    0.197265625    0
172    0    1024    0.0    0

average cpu utilization is: 0.250096520712
average ssd utilization is: 1.0
average gpu utilization is: 1.0
average utilization is: 0.750032173571
average queuing jobs are: 1.12209302326
maximum queuing jobs are: 15


#job_number  submit  dispatch  queue  cpu#  runtime  weight  response(turnaround)  cpu_aspl  cpu_diameter
0    1624371509.26    1624371559.16    49.9040000439    64    1.9025    121.76    51.8065000439    3.45535714286    4
1    1624371576.16    1624371576.27    0.112999916077    128    4.3328    554.5984    4.44579991608    4.18897637795    6
2    1624371584.06    1624371584.18    0.114000082016    128    3.4361    439.8208    3.55010008202    4.18897637795    6
