#timestep  occupied-CPU  total-CPU  utilization  queuingjobs
1    0    1024    0.0    1
2    64    1024    0.0625    0
3    64    1024    0.0625    0
4    0    1024    0.0    0
5    0    1024    0.0    0
6    0    1024    0.0    0
7    0    1024    0.0    0
8    0    1024    0.0    0
9    0    1024    0.0    0
10    0    1024    0.0    0
11    0    1024    0.0    0
12    0    1024    0.0    0
13    0    1024    0.0    0
14    0    1024    0.0    0
15    0    1024    0.0    0
16    0    1024    0.0    0
17    0    1024    0.0    0
18    0    1024    0.0    1
19    128    1024    0.125    0
20    128    1024    0.125    0
21    128    1024    0.125    0
22    128    1024    0.125    0
23    128    1024    0.125    0
24    0    1024    0.0    0
25    0    1024    0.0    0
26    0    1024    0.0    3
27    128    1024    0.125    3
28    384    1024    0.375    1
29    448    1024    0.4375    0
30    320    1024    0.3125    0
31    130    1024    0.126953125    0
32    2    1024    0.001953125    0
33    18    1024    0.017578125    0
34    64    1024    0.0625    2
35    128    1024    0.125    0
36    144    1024    0.140625    0
37    78    1024    0.076171875    0
38    0    1024    0.0    0
39    160    1024    0.15625    4
40    320    1024    0.3125    0
41    320    1024    0.3125    0
42    320    1024    0.3125    0
43    288    1024    0.28125    7
44    160    1024    0.15625    16
45    288    1024    0.28125    22
46    448    1024    0.4375    33
47    542    1024    0.529296875    29
48    476    1024    0.46484375    22
49    640    1024    0.625    25
50    528    1024    0.515625    22
51    810    1024    0.791015625    5
52    260    1024    0.25390625    12
53    50    1024    0.048828125    35
54    2    1024    0.001953125    52
55    0    1024    0.0    64
56    94    1024    0.091796875    64
57    242    1024    0.236328125    57
58    174    1024    0.169921875    34
59    298    1024    0.291015625    0
60    357    1024    0.3486328125    1
61    238    1024    0.232421875    1
62    235    1024    0.2294921875    1
63    430    1024    0.419921875    13
64    606    1024    0.591796875    0
65    512    1024    0.5    1
66    480    1024    0.46875    0
67    204    1024    0.19921875    10
68    158    1024    0.154296875    13
69    304    1024    0.296875    42
70    491    1024    0.4794921875    4
71    302    1024    0.294921875    37
72    64    1024    0.0625    50
73    64    1024    0.0625    50
74    0    1024    0.0    53
75    53    1024    0.0517578125    42
76    160    1024    0.15625    36
77    212    1024    0.20703125    8
78    96    1024    0.09375    1
79    224    1024    0.21875    1
80    430    1024    0.419921875    2
81    368    1024    0.359375    0
82    256    1024    0.25    0
83    160    1024    0.15625    0
84    160    1024    0.15625    0
85    32    1024    0.03125    3
86    144    1024    0.140625    3
87    304    1024    0.296875    2
88    512    1024    0.5    4
89    480    1024    0.46875    12
90    464    1024    0.453125    12
91    464    1024    0.453125    14
92    610    1024    0.595703125    0
93    434    1024    0.423828125    0
94    176    1024    0.171875    1
95    160    1024    0.15625    2
96    272    1024    0.265625    7
97    304    1024    0.296875    4
98    336    1024    0.328125    0
99    210    1024    0.205078125    0
100    144    1024    0.140625    0
101    144    1024    0.140625    0
102    37    1024    0.0361328125    2
103    32    1024    0.03125    17
104    160    1024    0.15625    12
105    224    1024    0.21875    0
106    224    1024    0.21875    1
107    64    1024    0.0625    0
108    178    1024    0.173828125    0
109    144    1024    0.140625    0
110    112    1024    0.109375    0
111    112    1024    0.109375    18
112    256    1024    0.25    1
113    432    1024    0.421875    0
114    512    1024    0.5    2
115    472    1024    0.4609375    0
116    340    1024    0.33203125    3
117    290    1024    0.283203125    0
118    272    1024    0.265625    0
119    128    1024    0.125    0
120    320    1024    0.3125    16
121    320    1024    0.3125    18
122    652    1024    0.63671875    20
123    578    1024    0.564453125    20
124    617    1024    0.6025390625    1
125    416    1024    0.40625    0
126    96    1024    0.09375    0
127    96    1024    0.09375    0
128    160    1024    0.15625    6
129    320    1024    0.3125    8
130    640    1024    0.625    2
131    704    1024    0.6875    2
132    720    1024    0.703125    5
133    592    1024    0.578125    4
134    656    1024    0.640625    0
135    448    1024    0.4375    1
136    208    1024    0.203125    3
137    274    1024    0.267578125    0
138    242    1024    0.236328125    0
139    250    1024    0.244140625    3
140    442    1024    0.431640625    3
141    570    1024    0.556640625    0
142    506    1024    0.494140625    0
143    378    1024    0.369140625    0
144    314    1024    0.306640625    0
145    266    1024    0.259765625    0
146    330    1024    0.322265625    5
147    506    1024    0.494140625    3
148    618    1024    0.603515625    0
149    586    1024    0.572265625    0
150    458    1024    0.447265625    0
151    442    1024    0.431640625    0
152    250    1024    0.244140625    0
153    234    1024    0.228515625    16
154    364    1024    0.35546875    2
155    540    1024    0.52734375    1
156    668    1024    0.65234375    2
157    684    1024    0.66796875    0
158    428    1024    0.41796875    0
159    428    1024    0.41796875    0
160    316    1024    0.30859375    0
161    300    1024    0.29296875    5
162    426    1024    0.416015625    9
163    394    1024    0.384765625    20
164    522    1024    0.509765625    19
165    778    1024    0.759765625    14
166    602    1024    0.587890625    0
167    474    1024    0.462890625    0
168    218    1024    0.212890625    0
169    202    1024    0.197265625    0
170    7    1024    0.0068359375    0
171    0    1024    0.0    0

average cpu utilization is: 0.264614172149
average ssd utilization is: 0.215951663012
average gpu utilization is: 0.215951663012
average utilization is: 0.232172499391
average queuing jobs are: 7.06432748538
maximum queuing jobs are: 64


#job_number  submit  dispatch  queue  cpu#  runtime  weight  response(turnaround)  cpu_aspl  cpu_diameter
0    1563523093.49    1563523098.91    5.41600012779    64    1.9025    121.76    7.31850012779    0.0    0
1    1563523116.13    1563523116.13    0.0    128    4.3328    554.5984    4.3328    0.0    0
2    1563523124.02    1563523124.02    0.00100016593933    128    3.4361    439.8208    3.43710016594    0.0    0
3    1563523124.24    1563523124.82    0.578000068665    128    3.7372    478.3616    4.31520006866    0.0    0
