#timestep  occupied-CPU  total-CPU  utilization  queuingjobs
1    0    1024    0.0    2
2    0    1024    0.0    6
3    25    1024    0.0244140625    9
4    0    1024    0.0    14
5    0    1024    0.0    15
6    304    1024    0.296875    11
7    0    1024    0.0    15
8    336    1024    0.328125    16
9    0    1024    0.0    24
10    256    1024    0.25    27
11    0    1024    0.0    30
12    274    1024    0.267578125    27
13    0    1024    0.0    31
14    384    1024    0.375    31
15    179    1024    0.1748046875    27
16    0    1024    0.0    31
17    0    1024    0.0    35
18    53    1024    0.0517578125    35
19    84    1024    0.08203125    35
20    332    1024    0.32421875    37
21    0    1024    0.0    41
22    320    1024    0.3125    43
23    0    1024    0.0    47
24    0    1024    0.0    53
25    0    1024    0.0    47
26    418    1024    0.408203125    44
27    320    1024    0.3125    45
28    140    1024    0.13671875    48
29    0    1024    0.0    52
30    120    1024    0.1171875    53
31    0    1024    0.0    59
32    0    1024    0.0    62
33    69    1024    0.0673828125    64
34    0    1024    0.0    66
35    15    1024    0.0146484375    68
36    0    1024    0.0    71
37    275    1024    0.2685546875    73
38    0    1024    0.0    77
39    64    1024    0.0625    80
40    0    1024    0.0    85
41    0    1024    0.0    87
42    8    1024    0.0078125    86
43    0    1024    0.0    90
44    0    1024    0.0    92
45    256    1024    0.25    97
46    0    1024    0.0    102
47    250    1024    0.244140625    102
48    0    1024    0.0    109
49    400    1024    0.390625    106
50    0    1024    0.0    109
51    165    1024    0.1611328125    110
52    0    1024    0.0    114
53    248    1024    0.2421875    115
54    0    1024    0.0    120
55    165    1024    0.1611328125    117
56    0    1024    0.0    122
57    0    1024    0.0    125
58    256    1024    0.25    128
59    0    1024    0.0    133
60    0    1024    0.0    137
61    0    1024    0.0    141
62    0    1024    0.0    144
63    64    1024    0.0625    146
64    260    1024    0.25390625    148
65    0    1024    0.0    153
66    151    1024    0.1474609375    152
67    4    1024    0.00390625    155
68    0    1024    0.0    160
69    0    1024    0.0    160
70    0    1024    0.0    163
71    4    1024    0.00390625    163
72    58    1024    0.056640625    167
73    0    1024    0.0    171
74    0    1024    0.0    174
75    256    1024    0.25    177
76    0    1024    0.0    181
77    256    1024    0.25    183
78    0    1024    0.0    188
79    5    1024    0.0048828125    186
80    0    1024    0.0    191
81    0    1024    0.0    195
82    320    1024    0.3125    196
83    0    1024    0.0    200
84    256    1024    0.25    203
85    0    1024    0.0    205
86    266    1024    0.259765625    207
87    0    1024    0.0    209
88    256    1024    0.25    211
89    0    1024    0.0    214
90    264    1024    0.2578125    216
91    0    1024    0.0    216
92    260    1024    0.25390625    216
93    264    1024    0.2578125    218
94    0    1024    0.0    223
95    388    1024    0.37890625    221
96    181    1024    0.1767578125    226
97    0    1024    0.0    230
98    208    1024    0.203125    232
99    0    1024    0.0    235
100    284    1024    0.27734375    232
101    0    1024    0.0    236
102    16    1024    0.015625    235
103    0    1024    0.0    241
104    0    1024    0.0    239
105    256    1024    0.25    241
106    0    1024    0.0    246
107    64    1024    0.0625    247
108    0    1024    0.0    250
109    0    1024    0.0    248
110    256    1024    0.25    250
111    0    1024    0.0    255
112    162    1024    0.158203125    258
113    0    1024    0.0    261
114    103    1024    0.1005859375    261
115    0    1024    0.0    265
116    0    1024    0.0    266
117    0    1024    0.0    272
118    0    1024    0.0    277
119    0    1024    0.0    281
120    337    1024    0.3291015625    275
121    179    1024    0.1748046875    279
122    0    1024    0.0    281
123    256    1024    0.25    284
124    243    1024    0.2373046875    286
125    0    1024    0.0    289
126    0    1024    0.0    293
127    0    1024    0.0    296
128    256    1024    0.25    300
129    302    1024    0.294921875    290
130    140    1024    0.13671875    293
131    0    1024    0.0    298
132    0    1024    0.0    301
133    64    1024    0.0625    303
134    0    1024    0.0    307
135    32    1024    0.03125    304
136    0    1024    0.0    308
137    0    1024    0.0    312
138    195    1024    0.1904296875    310
139    0    1024    0.0    315
140    162    1024    0.158203125    318
141    0    1024    0.0    322
142    119    1024    0.1162109375    323
143    0    1024    0.0    328
144    260    1024    0.25390625    328
145    0    1024    0.0    333
146    388    1024    0.37890625    332
147    188    1024    0.18359375    334
148    73    1024    0.0712890625    337
149    0    1024    0.0    341
150    13    1024    0.0126953125    344
151    0    1024    0.0    349
152    256    1024    0.25    350
153    90    1024    0.087890625    351
154    0    1024    0.0    355
155    210    1024    0.205078125    355
156    0    1024    0.0    358
157    16    1024    0.015625    359
158    0    1024    0.0    362
159    160    1024    0.15625    354
160    0    1024    0.0    360
161    179    1024    0.1748046875    363
162    0    1024    0.0    368
163    272    1024    0.265625    368
164    0    1024    0.0    374
165    0    1024    0.0    377
166    68    1024    0.06640625    371
167    0    1024    0.0    376
168    0    1024    0.0    377
169    112    1024    0.109375    380
170    0    1024    0.0    385
171    0    1024    0.0    387
172    256    1024    0.25    387
173    14    1024    0.013671875    390
174    0    1024    0.0    394
175    436    1024    0.42578125    378
176    238    1024    0.232421875    380
177    0    1024    0.0    385
178    0    1024    0.0    386
179    0    1024    0.0    390
180    0    1024    0.0    389
181    0    1024    0.0    394
182    164    1024    0.16015625    393
183    0    1024    0.0    397
184    0    1024    0.0    394
185    148    1024    0.14453125    374
186    0    1024    0.0    374
187    179    1024    0.1748046875    372
188    0    1024    0.0    372
189    404    1024    0.39453125    363
190    139    1024    0.1357421875    362
191    0    1024    0.0    362
192    261    1024    0.2548828125    360
193    0    1024    0.0    360
194    70    1024    0.068359375    356
195    0    1024    0.0    356
196    144    1024    0.140625    350
197    12    1024    0.01171875    350
198    153    1024    0.1494140625    349
199    256    1024    0.25    348
200    0    1024    0.0    346
201    256    1024    0.25    344
202    0    1024    0.0    344
203    211    1024    0.2060546875    341
204    0    1024    0.0    340
205    187    1024    0.1826171875    339
206    0    1024    0.0    339
207    101    1024    0.0986328125    330
208    0    1024    0.0    330
209    0    1024    0.0    329
210    336    1024    0.328125    323
211    294    1024    0.287109375    317
212    38    1024    0.037109375    317
213    36    1024    0.03515625    317
214    0    1024    0.0    316
215    276    1024    0.26953125    311
216    0    1024    0.0    311
217    108    1024    0.10546875    309
218    0    1024    0.0    309
219    211    1024    0.2060546875    305
220    0    1024    0.0    305
221    0    1024    0.0    302
222    355    1024    0.3466796875    297
223    246    1024    0.240234375    297
224    88    1024    0.0859375    297
225    0    1024    0.0    297
226    28    1024    0.02734375    292
227    432    1024    0.421875    279
228    284    1024    0.27734375    279
229    0    1024    0.0    279
230    232    1024    0.2265625    276
231    114    1024    0.111328125    276
232    0    1024    0.0    276
233    64    1024    0.0625    274
234    64    1024    0.0625    272
235    278    1024    0.271484375    268
236    0    1024    0.0    268
237    256    1024    0.25    266
238    0    1024    0.0    266
239    277    1024    0.2705078125    260
240    0    1024    0.0    260
241    256    1024    0.25    258
242    0    1024    0.0    258
243    0    1024    0.0    256
244    272    1024    0.265625    254
245    37    1024    0.0361328125    254
246    108    1024    0.10546875    253
247    276    1024    0.26953125    250
248    0    1024    0.0    249
249    221    1024    0.2158203125    247
250    80    1024    0.078125    247
251    0    1024    0.0    244
252    96    1024    0.09375    241
253    0    1024    0.0    241
254    0    1024    0.0    239
255    79    1024    0.0771484375    233
256    0    1024    0.0    232
257    188    1024    0.18359375    230
258    0    1024    0.0    230
259    261    1024    0.2548828125    227
260    181    1024    0.1767578125    227
261    0    1024    0.0    227
262    39    1024    0.0380859375    221
263    260    1024    0.25390625    217
264    0    1024    0.0    217
265    206    1024    0.201171875    212
266    105    1024    0.1025390625    212
267    0    1024    0.0    212
268    156    1024    0.15234375    205
269    0    1024    0.0    205
270    59    1024    0.0576171875    198
271    81    1024    0.0791015625    195
272    0    1024    0.0    195
273    0    1024    0.0    187
274    241    1024    0.2353515625    185
275    0    1024    0.0    185
276    0    1024    0.0    183
277    208    1024    0.203125    182
278    0    1024    0.0    182
279    0    1024    0.0    177
280    0    1024    0.0    176
281    256    1024    0.25    174
282    260    1024    0.25390625    169
283    0    1024    0.0    168
284    148    1024    0.14453125    159
285    0    1024    0.0    158
286    260    1024    0.25390625    154
287    231    1024    0.2255859375    154
288    0    1024    0.0    152
289    320    1024    0.3125    149
290    88    1024    0.0859375    149
291    0    1024    0.0    149
292    253    1024    0.2470703125    144
293    0    1024    0.0    144
294    228    1024    0.22265625    142
295    0    1024    0.0    142
296    0    1024    0.0    141
297    220    1024    0.21484375    124
298    0    1024    0.0    124
299    33    1024    0.0322265625    105
300    123    1024    0.1201171875    104
301    0    1024    0.0    97
302    170    1024    0.166015625    95
303    0    1024    0.0    95
304    239    1024    0.2333984375    92
305    0    1024    0.0    92
306    0    1024    0.0    90
307    68    1024    0.06640625    85
308    0    1024    0.0    85
309    0    1024    0.0    83
310    282    1024    0.275390625    76
311    0    1024    0.0    76
312    0    1024    0.0    74
313    32    1024    0.03125    71
314    256    1024    0.25    70
315    34    1024    0.033203125    66
316    256    1024    0.25    65
317    0    1024    0.0    58
318    272    1024    0.265625    53
319    0    1024    0.0    53
320    111    1024    0.1083984375    51
321    0    1024    0.0    51
322    0    1024    0.0    48
323    0    1024    0.0    42
324    182    1024    0.177734375    40
325    0    1024    0.0    40
326    4    1024    0.00390625    30
327    260    1024    0.25390625    27
328    0    1024    0.0    26
329    240    1024    0.234375    19
