#timestep  occupied-CPU  total-CPU  utilization  queuingjobs
1    64    4096    0.015625    0
2    904    4096    0.220703125    9
3    1024    4096    0.25    33
4    1112    4096    0.271484375    48
5    708    4096    0.1728515625    63
6    876    4096    0.2138671875    81
7    1212    4096    0.2958984375    80
8    1192    4096    0.291015625    100
9    1676    4096    0.4091796875    125
10    1388    4096    0.3388671875    149
11    1925    4096    0.469970703125    191
12    1812    4096    0.4423828125    200
13    1488    4096    0.36328125    226
14    1232    4096    0.30078125    249
15    1228    4096    0.2998046875    268
16    1345    4096    0.328369140625    286
17    1284    4096    0.3134765625    306
18    1480    4096    0.361328125    318
19    1332    4096    0.3251953125    333
20    1172    4096    0.2861328125    346
21    2004    4096    0.4892578125    352
22    1400    4096    0.341796875    375
23    352    4096    0.0859375    395
24    1088    4096    0.265625    430
25    1812    4096    0.4423828125    427
26    664    4096    0.162109375    449
27    1616    4096    0.39453125    476
28    1680    4096    0.41015625    472
29    844    4096    0.2060546875    519
30    1568    4096    0.3828125    522
31    784    4096    0.19140625    538
32    1360    4096    0.33203125    541
33    940    4096    0.2294921875    561
34    1472    4096    0.359375    580
35    1776    4096    0.43359375    613
36    1040    4096    0.25390625    630
37    856    4096    0.208984375    632
38    1472    4096    0.359375    650
39    1392    4096    0.33984375    670
40    1536    4096    0.375    697
41    1660    4096    0.4052734375    689
42    996    4096    0.2431640625    700
43    1720    4096    0.419921875    715
44    988    4096    0.2412109375    702
45    1524    4096    0.3720703125    721
46    1364    4096    0.3330078125    718
47    1028    4096    0.2509765625    757
48    728    4096    0.177734375    766
49    1032    4096    0.251953125    747
50    1220    4096    0.2978515625    754
51    1592    4096    0.388671875    779
52    1252    4096    0.3056640625    800
53    1348    4096    0.3291015625    803
54    628    4096    0.1533203125    814
55    1112    4096    0.271484375    830
56    1143    4096    0.279052734375    843
57    1068    4096    0.2607421875    858
58    1287    4096    0.314208984375    871
59    1556    4096    0.3798828125    868
60    796    4096    0.1943359375    883
61    1352    4096    0.330078125    899
62    1320    4096    0.322265625    917
63    880    4096    0.21484375    932
64    1016    4096    0.248046875    922
65    1144    4096    0.279296875    947
66    831    4096    0.202880859375    952
67    672    4096    0.1640625    943
68    1008    4096    0.24609375    957
69    1364    4096    0.3330078125    951
70    1024    4096    0.25    955
71    988    4096    0.2412109375    972
72    1549    4096    0.378173828125    1006
73    1264    4096    0.30859375    1003
74    1100    4096    0.2685546875    1036
75    1180    4096    0.2880859375    1068
76    1492    4096    0.3642578125    1090
77    1469    4096    0.358642578125    1104
78    1476    4096    0.3603515625    1109
79    1235    4096    0.301513671875    1135
80    960    4096    0.234375    1156
81    1078    4096    0.26318359375    1160
82    740    4096    0.1806640625    1166
83    864    4096    0.2109375    1174
84    1728    4096    0.421875    1199
85    1076    4096    0.2626953125    1221
86    1932    4096    0.4716796875    1231
87    1400    4096    0.341796875    1246
88    328    4096    0.080078125    1288
89    1184    4096    0.2890625    1292
90    1768    4096    0.431640625    1304
91    1184    4096    0.2890625    1325
92    744    4096    0.181640625    1338
93    1212    4096    0.2958984375    1338
94    1692    4096    0.4130859375    1375
95    1768    4096    0.431640625    1401
96    1612    4096    0.3935546875    1412
97    1408    4096    0.34375    1395
98    1036    4096    0.2529296875    1419
99    1388    4096    0.3388671875    1417
100    1456    4096    0.35546875    1358
