#timestep  occupied-CPU  total-CPU  utilization  queuingjobs
1    605    2048    0.29541015625    1
2    2048    2048    1.0    7
3    2048    2048    1.0    7
4    2048    2048    1.0    14
5    2048    2048    1.0    10
6    2048    2048    1.0    38
7    2048    2048    1.0    39
8    2048    2048    1.0    72
9    2048    2048    1.0    85
10    2048    2048    1.0    114
11    2048    2048    1.0    125
12    2048    2048    1.0    128
13    2048    2048    1.0    113
14    2048    2048    1.0    115
15    2048    2048    1.0    121
16    2048    2048    1.0    136
17    298    2048    0.1455078125    149
18    2048    2048    1.0    165
19    2048    2048    1.0    178
20    2048    2048    1.0    181
21    2048    2048    1.0    184
22    2048    2048    1.0    190
23    2048    2048    1.0    204
24    2048    2048    1.0    213
25    2048    2048    1.0    227
26    2048    2048    1.0    225
27    2048    2048    1.0    277
28    2048    2048    1.0    327
29    2048    2048    1.0    340
30    956    2048    0.466796875    355
31    2048    2048    1.0    364
32    2048    2048    1.0    382
33    2048    2048    1.0    383
34    2048    2048    1.0    382
35    2048    2048    1.0    381
36    2048    2048    1.0    380
37    2048    2048    1.0    380
38    543    2048    0.26513671875    380
39    2048    2048    1.0    401
40    2048    2048    1.0    401
41    2048    2048    1.0    423
42    2048    2048    1.0    434
43    2048    2048    1.0    492
44    2048    2048    1.0    491
45    2048    2048    1.0    490
46    0    2048    0.0    493
47    2048    2048    1.0    495
48    2048    2048    1.0    505
49    2048    2048    1.0    515
50    526    2048    0.2568359375    528
51    256    2048    0.125    583
52    2048    2048    1.0    635
53    2048    2048    1.0    650
54    2048    2048    1.0    677
55    2048    2048    1.0    720
56    2048    2048    1.0    764
57    2048    2048    1.0    813
58    2048    2048    1.0    850
59    2048    2048    1.0    875
60    2048    2048    1.0    874
61    2048    2048    1.0    874
62    2048    2048    1.0    873
63    0    2048    0.0    873
64    2048    2048    1.0    872
65    2048    2048    1.0    871
66    2048    2048    1.0    871
67    2048    2048    1.0    870
68    2048    2048    1.0    869
69    2048    2048    1.0    868
70    2048    2048    1.0    867
71    2048    2048    1.0    867
72    2048    2048    1.0    866
73    2048    2048    1.0    864
74    2048    2048    1.0    863
75    2048    2048    1.0    862
76    0    2048    0.0    862
77    2048    2048    1.0    861
78    2048    2048    1.0    860
79    2048    2048    1.0    859
80    2048    2048    1.0    858
81    2048    2048    1.0    857
82    1336    2048    0.65234375    841
83    2048    2048    1.0    840
84    2048    2048    1.0    840
85    2048    2048    1.0    836
86    2048    2048    1.0    835
87    161    2048    0.07861328125    834
88    256    2048    0.125    827
89    256    2048    0.125    821
90    0    2048    0.0    814
91    2048    2048    1.0    807
92    2048    2048    1.0    806
93    0    2048    0.0    805
94    2048    2048    1.0    803
95    2048    2048    1.0    802
96    2048    2048    1.0    801
97    2048    2048    1.0    800
98    2048    2048    1.0    799
99    512    2048    0.25    792
100    512    2048    0.25    785
101    1792    2048    0.875    773
102    2048    2048    1.0    769
103    2048    2048    1.0    769
104    2048    2048    1.0    769
105    2048    2048    1.0    757
106    2048    2048    1.0    757
107    2048    2048    1.0    756
108    2048    2048    1.0    756
109    2048    2048    1.0    755
110    2048    2048    1.0    755
111    2048    2048    1.0    754
112    2048    2048    1.0    754
113    2048    2048    1.0    753
114    2048    2048    1.0    752
115    2048    2048    1.0    751
116    2048    2048    1.0    750
117    2048    2048    1.0    749
118    2048    2048    1.0    748
119    2048    2048    1.0    746
120    2048    2048    1.0    746
121    2048    2048    1.0    743
122    2048    2048    1.0    743
123    256    2048    0.125    742
124    2048    2048    1.0    741
125    2048    2048    1.0    741
126    256    2048    0.125    721
127    2048    2048    1.0    720
128    2048    2048    1.0    719
129    2048    2048    1.0    718
130    2048    2048    1.0    717
131    2048    2048    1.0    716
132    2048    2048    1.0    715
133    2048    2048    1.0    714
134    2048    2048    1.0    712
