#timestep  occupied-CPU  total-CPU  utilization  queuingjobs
1    0    1024    0.0    1
2    157    1024    0.1533203125    1
3    256    1024    0.25    0
4    8    1024    0.0078125    1
5    48    1024    0.046875    2
6    64    1024    0.0625    0
7    33    1024    0.0322265625    17
8    32    1024    0.03125    0
9    32    1024    0.03125    0
10    128    1024    0.125    0
11    0    1024    0.0    0
12    0    1024    0.0    0
13    0    1024    0.0    0
14    16    1024    0.015625    0
15    16    1024    0.015625    0
16    0    1024    0.0    1
17    0    1024    0.0    12
18    0    1024    0.0    3
19    128    1024    0.125    0
20    0    1024    0.0    3
21    128    1024    0.125    0
22    0    1024    0.0    0
23    0    1024    0.0    0
24    0    1024    0.0    0
25    16    1024    0.015625    0
26    32    1024    0.03125    0
27    128    1024    0.125    0
28    32    1024    0.03125    0
29    0    1024    0.0    4
30    64    1024    0.0625    1
31    0    1024    0.0    23
32    15    1024    0.0146484375    1
33    0    1024    0.0    15
34    64    1024    0.0625    6
35    0    1024    0.0    1
36    0    1024    0.0    5
37    64    1024    0.0625    1
38    0    1024    0.0    5
39    64    1024    0.0625    16
40    0    1024    0.0    44
41    140    1024    0.13671875    18
42    40    1024    0.0390625    4
43    80    1024    0.078125    0
44    0    1024    0.0    2
45    128    1024    0.125    0
46    0    1024    0.0    0
47    69    1024    0.0673828125    2
48    19    1024    0.0185546875    37
49    0    1024    0.0    41
50    0    1024    0.0    79
51    15    1024    0.0146484375    68
52    17    1024    0.0166015625    30
53    144    1024    0.140625    0
54    128    1024    0.125    0
55    64    1024    0.0625    0
56    89    1024    0.0869140625    3
57    0    1024    0.0    24
58    69    1024    0.0673828125    27
59    88    1024    0.0859375    12
60    0    1024    0.0    0

average cpu utilization is: 0.0425618489583
average ssd utilization is: 0.0
average gpu utilization is: 0.0
average utilization is: 0.0141872829861
average queuing jobs are: 8.5
maximum queuing jobs are: 79


#job_number  submit  dispatch  queue  cpu#  runtime  weight  response(turnaround)  cpu_aspl  cpu_diameter
0    1563438210.94    1563438215.91    4.97699999809    128    0.1451    18.5728    5.12209999809    4.73019192913    9
1    1563438215.73    1563438216.29    0.56299996376    128    0.3726    47.6928    0.93559996376    4.89603838583    9
2    1563438216.1    1563438216.63    0.530999898911    128    0.1067    13.6576    0.637699898911    4.73019192913    9
3    1563438216.21    1563438216.98    0.766000032425    128    1.0927    139.8656    1.85870003242    4.72699311024    9
4    1563438217.31    1563438217.63    0.326999902725    128    0.2927    37.4656    0.619699902725    4.73019192913    9
5    1563438218.14    1563438218.14    0.0    1    0.001    0.001    0.001    1.0    2
6    1563438218.25    1563438218.27    0.0179998874664    32    0.0716    2.2912    0.0895998874664    3.01008064516    5
7    1563438218.32    1563438218.32    0.0    1    0.0007    0.0007    0.0007    1.0    2
8    1563438218.39    1563438218.39    0.0    2    0.0069    0.0138    0.0069    1.0    2
9    1563438218.39    1563438218.39    0.000999927520752    1    0.0009    0.0009    0.00189992752075    1.0    2
10    1563438218.4    1563438218.4    0.0    1    0.0009    0.0009    0.0009    1.0    2
11    1563438218.42    1563438218.42    0.0    1    0.0884    0.0884    0.0884    1.0    2
12    1563438218.55    1563438218.57    0.0199999809265    32    0.0075    0.24    0.0274999809265    3.01008064516    5
13    1563438218.56    1563438218.57    0.0120000839233    1    0.0015    0.0015    0.0135000839233    1.0    2
14    1563438218.63    1563438218.65    0.0210001468658    32    0.0176    0.5632    0.0386001468658    3.01008064516    5
15    1563438218.65    1563438218.69    0.039999961853    32    0.016    0.512    0.055999961853    3.01008064516    5
16    1563438218.69    1563438218.72    0.0230000019073    32    0.0229    0.7328    0.0459000019073    3.01008064516    5
17    1563438218.73    1563438218.73    0.0    4    0.0054    0.0216    0.0054    1.5    2
18    1563438218.74    1563438218.76    0.0220000743866    32    0.0237    0.7584    0.0457000743866    3.07056451613    5
19    1563438218.77    1563438218.77    0.0    4    0.0049    0.0196    0.0049    1.5    2
20    1563438218.79    1563438218.81    0.021999835968    32    0.0104    0.3328    0.032399835968    3.01008064516    5
21    1563438218.79    1563438218.81    0.0220000743866    4    0.0057    0.0228    0.0277000743866    1.5    2
22    1563438218.8    1563438218.82    0.0230000019073    16    0.0019    0.0304    0.0249000019073    2.36666666667    4
23    1563438218.8    1563438218.82    0.0169999599457    1    0.0007    0.0007    0.0176999599457    1.0    2
24    1563438218.82    1563438218.84    0.0280001163483    32    0.0181    0.5792    0.0461001163483    3.01008064516    5
25    1563438218.84    1563438218.87    0.0279998779297    32    0.0143    0.4576    0.0422998779297    3.01008064516    5
26    1563438218.86    1563438218.87    0.0129997730255    1    0.0007    0.0007    0.0136997730255    1.0    2
27    1563438218.86    1563438218.87    0.0120000839233    4    0.0059    0.0236    0.0179000839233    1.5    2
28    1563438218.87    1563438218.88    0.00999999046326    16    0.4034    6.4544    0.413399990463    2.36666666667    4
29    1563438218.89    1563438218.89    0.00100016593933    1    0.0014    0.0014    0.00240016593933    1.0    2
30    1563438218.91    1563438218.92    0.000999927520752    4    0.0051    0.0204    0.00609992752075    1.5    2
31    1563438218.93    1563438218.93    0.0    1    0.001    0.001    0.001    1.0    2
32    1563438218.94    1563438218.94    0.0    4    0.0052    0.0208    0.0052    1.5    2
33    1563438218.99    1563438219.01    0.0209999084473    32    0.0147    0.4704    0.0356999084473    3.01008064516    5
34    1563438219.0    1563438219.01    0.00499987602234    1    0.0019    0.0019    0.00689987602234    1.0    2
35    1563438219.01    1563438219.01    0.00399994850159    4    0.006    0.024    0.00999994850159    1.5    2
36    1563438219.07    1563438219.07    0.0    4    0.0021    0.0084    0.0021    1.5    2
37    1563438219.07    1563438219.09    0.0200002193451    32    0.02    0.64    0.0400002193451    3.01008064516    5
38    1563438219.08    1563438219.1    0.0120000839233    4    0.0035    0.014    0.0155000839233    1.5    2
