#timestep  occupied-CPU  total-CPU  utilization  queuingjobs
1    0    1024    0.0    1
2    128    1024    0.125    2
3    128    1024    0.125    1
4    4    1024    0.00390625    1
5    48    1024    0.046875    2
6    64    1024    0.0625    0
7    0    1024    0.0    21
8    18    1024    0.017578125    3
9    32    1024    0.03125    0
10    128    1024    0.125    0
11    0    1024    0.0    0
12    0    1024    0.0    0
13    0    1024    0.0    0
14    16    1024    0.015625    0
15    16    1024    0.015625    0
16    0    1024    0.0    1
17    0    1024    0.0    12
18    16    1024    0.015625    5
19    128    1024    0.125    2
20    0    1024    0.0    4
21    0    1024    0.0    1
22    0    1024    0.0    0
23    0    1024    0.0    0
24    0    1024    0.0    0
25    4    1024    0.00390625    0
26    32    1024    0.03125    0
27    128    1024    0.125    0
28    32    1024    0.03125    0
29    0    1024    0.0    5
30    96    1024    0.09375    0
31    0    1024    0.0    23
32    14    1024    0.013671875    1
33    64    1024    0.0625    3
34    76    1024    0.07421875    4
35    0    1024    0.0    0
36    0    1024    0.0    4
37    64    1024    0.0625    0
38    0    1024    0.0    5
39    106    1024    0.103515625    2
40    0    1024    0.0    41
41    82    1024    0.080078125    7
42    8    1024    0.0078125    2
43    80    1024    0.078125    0
44    0    1024    0.0    1
45    128    1024    0.125    0
46    0    1024    0.0    0
47    68    1024    0.06640625    0
48    0    1024    0.0    32
49    0    1024    0.0    29
50    0    1024    0.0    70
51    69    1024    0.0673828125    30
52    128    1024    0.125    0
53    16    1024    0.015625    0
54    128    1024    0.125    0
55    64    1024    0.0625    0
56    64    1024    0.0625    2
57    81    1024    0.0791015625    21
58    72    1024    0.0703125    32
59    57    1024    0.0556640625    28
60    0    1024    0.0    0

average cpu utilization is: 0.0388509114583
average ssd utilization is: 0.391097005208
average gpu utilization is: 0.391097005208
average utilization is: 0.273681640625
average queuing jobs are: 6.63333333333
maximum queuing jobs are: 70


#job_number  submit  dispatch  queue  cpu#  runtime  weight  response(turnaround)  cpu_aspl  cpu_diameter
0    1563522409.42    1563522415.18    5.75900006294    128    0.1451    18.5728    5.90410006294    3.63804133858    5
1    1563522414.98    1563522415.58    0.601000070572    128    0.3726    47.6928    0.973600070572    3.76685531496    5
2    1563522415.35    1563522415.94    0.589999914169    128    0.1067    13.6576    0.696699914169    3.63804133858    5
3    1563522415.46    1563522416.28    0.817000150681    128    1.0927    139.8656    1.90970015068    3.95115649606    6
4    1563522416.56    1563522416.92    0.365000009537    128    0.2927    37.4656    0.657700009537    3.63804133858    5
5    1563522417.39    1563522417.39    0.0    1    0.001    0.001    0.001    1.0    2
6    1563522417.5    1563522417.52    0.0220000743866    32    0.0716    2.2912    0.0936000743866    2.76209677419    4
7    1563522417.57    1563522417.57    0.000999927520752    1    0.0007    0.0007    0.00169992752075    1.0    2
8    1563522417.64    1563522417.64    0.0    2    0.0069    0.0138    0.0069    1.0    2
9    1563522417.64    1563522417.64    0.000999927520752    1    0.0009    0.0009    0.00189992752075    1.0    2
10    1563522417.65    1563522417.65    0.0    1    0.0009    0.0009    0.0009    1.0    2
11    1563522417.67    1563522417.67    0.00100016593933    1    0.0884    0.0884    0.0894001659393    1.0    2
12    1563522417.8    1563522417.84    0.039999961853    32    0.0075    0.24    0.047499961853    2.76209677419    4
13    1563522417.81    1563522417.84    0.0320000648499    1    0.0015    0.0015    0.0335000648499    1.0    2
14    1563522417.88    1563522417.9    0.0260000228882    32    0.0176    0.5632    0.0436000228882    2.76209677419    4
15    1563522417.9    1563522417.95    0.0449998378754    32    0.016    0.512    0.0609998378754    2.77419354839    4
16    1563522417.94    1563522417.98    0.0379998683929    32    0.0229    0.7328    0.0608998683929    2.76209677419    4
17    1563522417.98    1563522417.98    0.0019998550415    4    0.0054    0.0216    0.0073998550415    1.5    2
18    1563522417.99    1563522418.02    0.0320000648499    32    0.0237    0.7584    0.0557000648499    2.82459677419    4
19    1563522418.02    1563522418.02    0.000999927520752    4    0.0049    0.0196    0.00589992752075    1.5    2
20    1563522418.04    1563522418.07    0.0339999198914    32    0.0104    0.3328    0.0443999198914    2.76209677419    4
21    1563522418.04    1563522418.07    0.0339999198914    4    0.0057    0.0228    0.0396999198914    1.5    2
22    1563522418.05    1563522418.09    0.0380001068115    16    0.0019    0.0304    0.0399001068115    2.24166666667    3
23    1563522418.05    1563522418.09    0.0339999198914    1    0.0007    0.0007    0.0346999198914    1.0    2
24    1563522418.07    1563522418.12    0.0529999732971    32    0.0181    0.5792    0.0710999732971    2.80040322581    4
25    1563522418.09    1563522418.15    0.0599999427795    32    0.0143    0.4576    0.0742999427795    2.87701612903    4
26    1563522418.11    1563522418.15    0.0449998378754    1    0.0007    0.0007    0.0456998378754    1.0    2
27    1563522418.11    1563522418.15    0.0439999103546    4    0.0059    0.0236    0.0498999103546    1.5    2
28    1563522418.12    1563522418.16    0.0479998588562    16    0.4034    6.4544    0.451399858856    2.21666666667    3
29    1563522418.14    1563522418.17    0.0289998054504    1    0.0014    0.0014    0.0303998054504    1.0    2
30    1563522418.16    1563522418.17    0.00500011444092    4    0.0051    0.0204    0.0101001144409    1.5    2
31    1563522418.18    1563522418.18    0.0    1    0.001    0.001    0.001    1.0    2
32    1563522418.19    1563522418.19    0.0    4    0.0052    0.0208    0.0052    1.5    2
33    1563522418.24    1563522418.26    0.0269999504089    32    0.0147    0.4704    0.0416999504089    2.84677419355    4
34    1563522418.25    1563522418.26    0.0130000114441    1    0.0019    0.0019    0.0149000114441    1.0    2
35    1563522418.25    1563522418.27    0.0110001564026    4    0.006    0.024    0.0170001564026    1.5    2
36    1563522418.32    1563522418.32    0.0    4    0.0021    0.0084    0.0021    1.5    2
37    1563522418.32    1563522418.35    0.0279998779297    32    0.02    0.64    0.0479998779297    2.84677419355    4
38    1563522418.33    1563522418.35    0.0199999809265    4    0.0035    0.014    0.0234999809265    1.5    2
39    1563522418.35    1563522418.35    0.00699996948242    1    0.0008    0.0008    0.00779996948242    1.0    2
40    1563522418.37    1563522418.4    0.0339999198914    32    0.0732    2.3424    0.107199919891    2.77419354839    4
41    1563522418.41    1563522418.41    0.000999927520752    1    0.0007    0.0007    0.00169992752075    1.0    2
42    1563522418.44    1563522418.44    0.00100016593933    4    0.0063    0.0252    0.00730016593933    1.5    2
43    1563522418.44    1563522418.44    0.00100016593933    1    0.001    0.001    0.00200016593933    1.0    2
44    1563522418.45    1563522418.48    0.0279998779297    32    0.0727    2.3264    0.10069987793    2.84677419355    4
45    1563522418.49    1563522418.49    0.00100016593933    4    0.0053    0.0212    0.00630016593933    1.5    2
46    1563522418.5    1563522418.53    0.0260000228882    32    0.012    0.384    0.0380000228882    2.77419354839    4
47    1563522418.51    1563522418.54    0.0279998779297    16    0.0133    0.2128    0.0412998779297    2.24166666667    3
48    1563522418.53    1563522418.54    0.0090000629425    1    0.0008    0.0008    0.0098000629425    1.0    2
49    1563522418.54    1563522418.58    0.0390000343323    32    0.0166    0.5312    0.0556000343323    2.81653225806    4
50    1563522418.56    1563522418.61    0.0499999523163    32    0.0785    2.512    0.128499952316    2.76209677419    4
51    1563522418.56    1563522418.61    0.0510001182556    16    0.0151    0.2416    0.0661001182556    2.24166666667    3
52    1563522418.56    1563522418.62    0.0510001182556    4    0.029    0.116    0.0800001182556    1.5    2
53    1563522418.57    1563522418.62    0.0579998493195    16    0.5057    8.0912    0.563699849319    2.25    3
54    1563522418.59    1563522418.65    0.0639998912811    32    0.0593    1.8976    0.123299891281    2.80241935484    4
55    1563522418.61    1563522418.66    0.0590000152588    16    0.0123    0.1968    0.0713000152588    2.24166666667    3
56    1563522418.63    1563522418.67    0.0449998378754    16    0.0152    0.2432    0.0601998378754    2.24166666667    3
57    1563522418.64    1563522418.67    0.0320000648499    1    0.0029    0.0029    0.0349000648499    1.0    2
58    1563522418.64    1563522418.67    0.0320000648499    4    0.0071    0.0284    0.0391000648499    1.5    2
59    1563522418.66    1563522418.71    0.0529999732971    32    0.0136    0.4352    0.0665999732971    2.89112903226    4
60    1563522418.67    1563522418.74    0.0699999332428    32    0.0172    0.5504    0.0871999332428    2.76209677419    4
61    1563522418.68    1563522418.74    0.058000087738    4    0.0069    0.0276    0.064900087738    1.5    2
62    1563522418.69    1563522418.77    0.0810000896454    32    0.0566    1.8112    0.137600089645    2.80241935484    4
63    1563522418.69    1563522418.8    0.105999946594    32    0.0807    2.5824    0.186699946594    2.76209677419    4
64    1563522418.72    1563522418.8    0.0820000171661    4    0.007    0.028    0.0890000171661    1.5    2
65    1563522418.75    1563522418.83    0.0810000896454    32    0.475    15.2    0.556000089645    2.82661290323    4
66    1563522418.78    1563522418.83    0.055999994278    1    0.0007    0.0007    0.056699994278    1.0    2
67    1563522418.91    1563522418.91    0.0    1    0.0003    0.0003    0.0003    1.0    2
68    1563522418.94    1563522418.99    0.0440001487732    32    0.0748    2.3936    0.118800148773    2.76209677419    4
69    1563522418.95    1563522418.99    0.0390000343323    4    0.0078    0.0312    0.0468000343323    1.5    2
70    1563522418.98    1563522418.99    0.00500011444092    4    0.0068    0.0272    0.0118001144409    1.5    2
71    1563522418.99    1563522418.99    0.0019998550415    1    0.0009    0.0009    0.0028998550415    1.0    2
72    1563522419.02    1563522419.02    0.000999927520752    4    0.0064    0.0256    0.00739992752075    1.5    2
73    1563522419.03    1563522419.03    0.000999927520752    1    0.0016    0.0016    0.00259992752075    1.0    2
74    1563522419.04    1563522419.08    0.0310001373291    32    0.0206    0.6592    0.0516001373291    2.77419354839    4
75    1563522419.06    1563522419.08    0.0169999599457    4    0.0074    0.0296    0.0243999599457    1.5    2
76    1563522419.07    1563522419.11    0.0379998683929    32    0.026    0.832    0.0639998683929    2.8185483871    4
77    1563522419.08    1563522419.11    0.029000043869    4    0.0138    0.0552    0.042800043869    1.5    2
78    1563522419.1    1563522419.11    0.0139999389648    4    0.0024    0.0096    0.0163999389648    1.5    2
79    1563522419.11    1563522419.12    0.00499987602234    8    0.0037    0.0296    0.00869987602234    1.75    2
80    1563522419.13    1563522419.13    0.00100016593933    1    0.0004    0.0004    0.00140016593933    1.0    2
81    1563522419.13    1563522419.13    0.0    1    0.0004    0.0004    0.0004    1.0    2
82    1563522419.13    1563522419.14    0.00399994850159    1    0.0004    0.0004    0.00439994850159    1.0    2
83    1563522419.17    1563522419.2    0.0320000648499    32    0.0014    0.0448    0.0334000648499    2.76209677419    4
84    1563522419.17    1563522419.21    0.0320000648499    4    0.0023    0.0092    0.0343000648499    1.5    2
85    1563522419.18    1563522419.21    0.0269999504089    4    0.0019    0.0076    0.0288999504089    1.5    2
86    1563522419.19    1563522419.21    0.0209999084473    4    0.0054    0.0216    0.0263999084473    1.5    2
