#timestep  occupied-CPU  total-CPU  utilization  queuingjobs
1    850    4096    0.20751953125    1
2    4096    4096    1.0    4
3    4096    4096    1.0    0
4    4096    4096    1.0    6
5    2304    4096    0.5625    0
6    4096    4096    1.0    11
7    4096    4096    1.0    31
8    2064    4096    0.50390625    53
9    4096    4096    1.0    65
10    3487    4096    0.851318359375    98
11    4096    4096    1.0    95
12    4096    4096    1.0    97
13    4096    4096    1.0    100
14    4096    4096    1.0    103
15    4096    4096    1.0    114
16    4096    4096    1.0    127
17    4096    4096    1.0    144
18    4096    4096    1.0    158
19    4096    4096    1.0    161
20    4096    4096    1.0    167
21    4096    4096    1.0    173
22    2048    4096    0.5    185
23    4096    4096    1.0    184
24    4096    4096    1.0    194
25    1050    4096    0.25634765625    163
26    4096    4096    1.0    244
27    4096    4096    1.0    265
28    4096    4096    1.0    282
29    4096    4096    1.0    293
30    4096    4096    1.0    312
31    4096    4096    1.0    314
32    3328    4096    0.8125    314
33    4096    4096    1.0    312
34    2777    4096    0.677978515625    310
35    4096    4096    1.0    309
36    4096    4096    1.0    307
37    4096    4096    1.0    327
38    4096    4096    1.0    326
39    4096    4096    1.0    357
40    256    4096    0.0625    353
41    4096    4096    1.0    409
42    4096    4096    1.0    409
43    4096    4096    1.0    409
44    4096    4096    1.0    416
45    2048    4096    0.5    417
46    2048    4096    0.5    431
47    4096    4096    1.0    441
48    3112    4096    0.759765625    486
49    1303    4096    0.318115234375    553
50    4096    4096    1.0    570
51    4096    4096    1.0    584
52    519    4096    0.126708984375    636
53    4096    4096    1.0    682
54    2560    4096    0.625    723
55    1024    4096    0.25    758
56    4096    4096    1.0    757
57    4096    4096    1.0    757
58    4096    4096    1.0    756
59    4096    4096    1.0    755
60    4096    4096    1.0    754
61    4096    4096    1.0    753
62    4096    4096    1.0    751
63    4096    4096    1.0    749
64    4096    4096    1.0    746
65    4096    4096    1.0    741
66    4096    4096    1.0    741
67    2816    4096    0.6875    721
68    2304    4096    0.5625    719
69    4096    4096    1.0    717
70    4096    4096    1.0    715
71    4096    4096    1.0    712
72    4096    4096    1.0    711
73    4096    4096    1.0    709
74    4096    4096    1.0    708
75    4096    4096    1.0    706
76    4096    4096    1.0    704
77    4096    4096    1.0    702
78    4096    4096    1.0    699
79    2531    4096    0.617919921875    696
80    4096    4096    1.0    694
81    4096    4096    1.0    690
82    1725    4096    0.421142578125    679
83    0    4096    0.0    664
84    4096    4096    1.0    657
85    4096    4096    1.0    655
86    1917    4096    0.468017578125    644
87    3193    4096    0.779541015625    630
88    4096    4096    1.0    619
89    4096    4096    1.0    615
90    4096    4096    1.0    612
91    4096    4096    1.0    588
92    4096    4096    1.0    585
93    2560    4096    0.625    509
94    4096    4096    1.0    502
95    4096    4096    1.0    498
96    4096    4096    1.0    475
97    4096    4096    1.0    473
98    3644    4096    0.8896484375    472
99    626    4096    0.15283203125    470
100    4096    4096    1.0    468
101    4096    4096    1.0    466
102    4096    4096    1.0    464
103    4096    4096    1.0    462
104    4096    4096    1.0    460
105    3195    4096    0.780029296875    457
106    4096    4096    1.0    453
107    4096    4096    1.0    450
108    4096    4096    1.0    447
109    727    4096    0.177490234375    442
110    4096    4096    1.0    408
111    4096    4096    1.0    401
112    205    4096    0.050048828125    395
113    4096    4096    1.0    392
114    4096    4096    1.0    388
115    3840    4096    0.9375    372
116    1627    4096    0.397216796875    365
117    4096    4096    1.0    354
118    2289    4096    0.558837890625    350
119    4096    4096    1.0    342
120    4096    4096    1.0    318
121    4096    4096    1.0    313
122    2048    4096    0.5    310
123    4096    4096    1.0    309
124    4096    4096    1.0    309
125    4096    4096    1.0    309
126    4096    4096    1.0    308
127    4096    4096    1.0    308
128    4096    4096    1.0    307
129    4096    4096    1.0    306
130    4096    4096    1.0    305
131    4096    4096    1.0    305
132    4096    4096    1.0    304
133    4096    4096    1.0    303
134    4096    4096    1.0    303
135    4096    4096    1.0    302
136    4096    4096    1.0    301
137    4096    4096    1.0    295
138    4096    4096    1.0    293
139    4096    4096    1.0    291
140    4096    4096    1.0    287
141    4096    4096    1.0    283
142    4096    4096    1.0    281
143    4096    4096    1.0    279
144    4096    4096    1.0    277
145    4096    4096    1.0    274
146    4096    4096    1.0    272
147    2048    4096    0.5    271
148    4096    4096    1.0    269
149    2948    4096    0.7197265625    267
150    3457    4096    0.843994140625    264
151    4096    4096    1.0    261
152    4096    4096    1.0    258
153    4096    4096    1.0    255
154    3381    4096    0.825439453125    251
155    2560    4096    0.625    248
156    4096    4096    1.0    244
157    3584    4096    0.875    236
158    3584    4096    0.875    232
159    2187    4096    0.533935546875    228
160    4096    4096    1.0    225
161    4096    4096    1.0    221
162    4096    4096    1.0    217
163    1191    4096    0.290771484375    202
164    4096    4096    1.0    198
165    2048    4096    0.5    194
166    2048    4096    0.5    194
167    2048    4096    0.5    194
168    4096    4096    1.0    192
169    4096    4096    1.0    187
170    2660    4096    0.6494140625    178
171    0    4096    0.0    170
172    4096    4096    1.0    165
173    4096    4096    1.0    155
174    3205    4096    0.782470703125    141
175    825    4096    0.201416015625    133
176    4096    4096    1.0    129
177    4096    4096    1.0    124
178    4096    4096    1.0    117
179    4096    4096    1.0    112
180    4096    4096    1.0    97
181    4096    4096    1.0    93
182    4096    4096    1.0    91
183    1639    4096    0.400146484375    87
184    862    4096    0.21044921875    74
185    4096    4096    1.0    62
186    2048    4096    0.5    53
187    4096    4096    1.0    51
188    1841    4096    0.449462890625    38
189    2488    4096    0.607421875    34
190    4096    4096    1.0    30
191    4096    4096    1.0    25
192    1560    4096    0.380859375    1
193    0    4096    0.0    0

average cpu utilization is: 0.854351775016
average ssd utilization is: 1.0
average gpu utilization is: 1.0
average utilization is: 0.951450591672
average queuing jobs are: 352.585492228
maximum queuing jobs are: 758


#job_number  submit  dispatch  queue  cpu#  runtime  weight  response(turnaround)  cpu_aspl  cpu_diameter
0    1600173278.84    1600173345.38    66.5380001068    2048    0.756    1548.288    67.2940001068    3    6
1    1600173345.37    1600173345.47    0.101000070572    2048    0.7568    1549.9264    0.857800070572    3    6
2    1600173345.53    1600173346.26    0.730999946594    2048    0.7561    1548.4928    1.48709994659    3    6
3    1600173345.59    0.0    -1600173345.59    0    0.0    0.0    -1600173345.59    0.0    0
4    1600173345.63    1600173346.34    0.713999986649    2048    0.7571    1550.5408    1.47109998665    3    6
