#timestep  occupied-CPU  total-CPU  utilization  queuingjobs
1    256    2048    0.125    0
2    256    2048    0.125    1
3    256    2048    0.125    3
4    256    2048    0.125    9
5    256    2048    0.125    211
6    256    2048    0.125    328
7    256    2048    0.125    412
8    256    2048    0.125    472
9    256    2048    0.125    577
10    128    2048    0.0625    580
11    128    2048    0.0625    581
12    128    2048    0.0625    582
13    128    2048    0.0625    675
14    128    2048    0.0625    684
15    128    2048    0.0625    686
16    128    2048    0.0625    787
17    128    2048    0.0625    789
18    2048    2048    1.0    788
19    2048    2048    1.0    788
20    2048    2048    1.0    788
21    2048    2048    1.0    791
22    2048    2048    1.0    792
23    2048    2048    1.0    811
24    1359    2048    0.66357421875    761
25    1280    2048    0.625    739
26    1576    2048    0.76953125    596
27    1576    2048    0.76953125    596
28    1296    2048    0.6328125    559
29    913    2048    0.44580078125    477
30    1537    2048    0.75048828125    475
31    1537    2048    0.75048828125    475
32    1369    2048    0.66845703125    456
33    1280    2048    0.625    449
34    1280    2048    0.625    449
35    1280    2048    0.625    449
36    1280    2048    0.625    449
37    1280    2048    0.625    449
38    2048    2048    1.0    458
39    2048    2048    1.0    511
40    2048    2048    1.0    627
41    2048    2048    1.0    627
42    2048    2048    1.0    627
43    1633    2048    0.79736328125    600
44    1025    2048    0.50048828125    599
45    1025    2048    0.50048828125    599
46    1025    2048    0.50048828125    599
47    912    2048    0.4453125    581
48    1761    2048    0.85986328125    494
49    1921    2048    0.93798828125    415
50    1881    2048    0.91845703125    415
51    2041    2048    0.99658203125    378
52    2048    2048    1.0    361
53    2048    2048    1.0    356
54    2048    2048    1.0    315
55    1928    2048    0.94140625    312
56    2033    2048    0.99267578125    274
57    2048    2048    1.0    250
58    1392    2048    0.6796875    164
59    480    2048    0.234375    162
60    224    2048    0.109375    162
61    112    2048    0.0546875    162
62    96    2048    0.046875    162
63    32    2048    0.015625    162
64    2048    2048    1.0    103
65    672    2048    0.328125    82
66    8    2048    0.00390625    62
67    152    2048    0.07421875    6
68    0    2048    0.0    0

average cpu utilization is: 0.540642233456
average ssd utilization is: 1.0
average gpu utilization is: 1.0
average utilization is: 0.846880744485
average queuing jobs are: 443.220588235
maximum queuing jobs are: 811


#job_number  submit  dispatch  queue  cpu#  runtime  weight  response(turnaround)  cpu_aspl  cpu_diameter
0    1601889763.62    1601889791.99    28.3650000095    256    8.6395    2211.712    37.0045000095    2    4
1    1601889792.76    1601889800.65    7.89299988747    2048    0.1189    243.5072    8.01189988747    2    5
2    1601889793.38    0.0    -1601889793.38    0    0.0    0.0    -1601889793.38    0.0    0
3    1601889793.7    1601889800.84    7.13700008392    128    8.6389    1105.7792    15.7759000839    2    4
4    1601889794.35    1601889809.49    15.1399998665    2048    6.0943    12481.1264    21.2342998665    2    5
5    1601889794.67    1601889815.61    20.9460000992    128    8.6608    1108.5824    29.6068000992    2    4
6    1601889794.67    1601889815.64    20.9749999046    128    8.6608    1108.5824    29.6357999046    2    4
7    1601889795.11    1601889815.66    20.5480000973    32    0.0061    0.1952    20.5541000973    1    2
8    1601889795.16    1601889815.66    20.503000021    64    0.0058    0.3712    20.508800021    2    4
9    1601889795.17    1601889815.66    20.4900000095    128    0.0071    0.9088    20.4971000095    2    4
10    1601889795.21    1601889815.67    20.4530000687    16    0.0071    0.1136    20.4601000687    1    2
11    1601889795.22    1601889815.68    20.4619998932    512    1.6271    833.0752    22.0890998932    2    4
12    1601889795.22    1601889815.68    20.4649999142    32    0.0039    0.1248    20.4688999142    1    2
13    1601889795.23    1601889815.69    20.4560000896    64    0.0041    0.2624    20.4601000896    2    4
14    1601889795.24    1601889815.69    20.4539999962    8    0.0104    0.0832    20.4643999962    1    2
15    1601889795.26    1601889815.69    20.4389998913    128    0.0049    0.6272    20.4438998913    2    4
16    1601889795.26    1601889815.7    20.4340000153    4    0.0156    0.0624    20.4496000153    1    2
17    1601889795.28    1601889815.7    20.4210000038    16    0.004    0.064    20.4250000038    1    2
18    1601889795.29    1601889815.71    20.4230000973    2    0.0249    0.0498    20.4479000973    1    2
19    1601889795.29    1601889815.71    20.4219999313    8    0.0048    0.0384    20.4267999313    1    2
20    1601889795.3    1601889815.71    20.4089999199    4    0.007    0.028    20.4159999199    1    2
21    1601889795.32    1601889815.72    20.4019999504    2    0.0091    0.0182    20.4110999504    1    2
22    1601889795.32    1601889815.72    20.4010000229    1    0.0001    0.0001    20.4011000229    1    2
23    1601889795.33    1601889815.73    20.4050002098    1    0.0037    0.0037    20.4087002098    1    2
24    1601889795.33    1601889815.74    20.4100000858    32    0.0007    0.0224    20.4107000858    1    2
25    1601889795.33    1601889815.74    20.4110000134    1    0.0307    0.0307    20.4417000134    1    2
26    1601889795.33    1601889815.74    20.4119999409    32    0.004    0.128    20.4159999409    1    2
27    1601889795.34    1601889815.75    20.4069998264    64    0.0043    0.2752    20.4112998264    2    4
