#timestep  occupied-CPU  total-CPU  utilization  queuingjobs
1    0    2048    0.0    2
2    2048    2048    1.0    8
3    992    2048    0.484375    9
4    2048    2048    1.0    15
5    2048    2048    1.0    14
6    0    2048    0.0    40
7    0    2048    0.0    42
8    0    2048    0.0    75
9    0    2048    0.0    92
10    0    2048    0.0    120
11    256    2048    0.125    127
12    2048    2048    1.0    128
13    2048    2048    1.0    132
14    2048    2048    1.0    135
15    256    2048    0.125    124
16    2048    2048    1.0    139
17    2048    2048    1.0    150
18    0    2048    0.0    167
19    2048    2048    1.0    180
20    2048    2048    1.0    183
21    2048    2048    1.0    190
22    2048    2048    1.0    197
23    2016    2048    0.984375    211
24    2048    2048    1.0    219
25    2048    2048    1.0    228
26    2048    2048    1.0    227
27    2048    2048    1.0    280
28    2048    2048    1.0    331
29    2048    2048    1.0    345
30    2048    2048    1.0    358
31    0    2048    0.0    368
32    2048    2048    1.0    385
33    2048    2048    1.0    387
34    2048    2048    1.0    386
35    2048    2048    1.0    385
36    0    2048    0.0    385
37    2048    2048    1.0    384
38    2048    2048    1.0    384
39    2048    2048    1.0    405
40    0    2048    0.0    406
41    2048    2048    1.0    423
42    2048    2048    1.0    439
43    0    2048    0.0    498
44    2048    2048    1.0    497
45    2048    2048    1.0    496
46    2048    2048    1.0    499
47    2016    2048    0.984375    510
48    2048    2048    1.0    521
49    2048    2048    1.0    531
50    2048    2048    1.0    570
51    2048    2048    1.0    630
52    2048    2048    1.0    682
53    2048    2048    1.0    697
54    1024    2048    0.5    723
55    1024    2048    0.5    752
56    1024    2048    0.5    774
57    768    2048    0.375    807
58    1248    2048    0.609375    831
59    1024    2048    0.5    831
60    768    2048    0.375    813
61    490    2048    0.2392578125    787
62    2048    2048    1.0    786
63    2048    2048    1.0    784
64    2048    2048    1.0    783
65    0    2048    0.0    781
66    0    2048    0.0    778
67    2048    2048    1.0    776
68    2048    2048    1.0    775
69    0    2048    0.0    775
70    2048    2048    1.0    774
71    2048    2048    1.0    773
72    0    2048    0.0    773
73    2048    2048    1.0    770
74    0    2048    0.0    770
75    2048    2048    1.0    769
76    2048    2048    1.0    768
77    2048    2048    1.0    767
78    2048    2048    1.0    767
79    2048    2048    1.0    766
80    2048    2048    1.0    766
81    2048    2048    1.0    765
82    2048    2048    1.0    765
83    2048    2048    1.0    764
84    2048    2048    1.0    764
85    2048    2048    1.0    763
86    0    2048    0.0    763
87    2048    2048    1.0    762
88    2048    2048    1.0    761
89    694    2048    0.3388671875    760
90    2048    2048    1.0    760
91    2048    2048    1.0    758
92    2048    2048    1.0    757
93    0    2048    0.0    757
94    2048    2048    1.0    756
95    2048    2048    1.0    755
96    2048    2048    1.0    754
97    0    2048    0.0    754
98    2048    2048    1.0    753
99    2048    2048    1.0    752
100    2048    2048    1.0    751
101    2048    2048    1.0    745
102    0    2048    0.0    745
103    2048    2048    1.0    744
104    2048    2048    1.0    744
105    2048    2048    1.0    741
106    2048    2048    1.0    740
107    2048    2048    1.0    739
108    2048    2048    1.0    735
109    0    2048    0.0    733
110    0    2048    0.0    730
111    0    2048    0.0    727
112    992    2048    0.484375    724
113    768    2048    0.375    701
114    1024    2048    0.5    677
115    294    2048    0.1435546875    659
116    0    2048    0.0    654
117    2048    2048    1.0    652
118    2048    2048    1.0    651
119    2048    2048    1.0    650
120    2048    2048    1.0    649
121    2048    2048    1.0    648
122    2048    2048    1.0    647
123    2048    2048    1.0    646
124    2048    2048    1.0    645
125    2048    2048    1.0    643
126    0    2048    0.0    642
127    0    2048    0.0    639
128    0    2048    0.0    637
129    0    2048    0.0    633
130    2048    2048    1.0    623
131    2048    2048    1.0    623
132    2048    2048    1.0    623
133    2048    2048    1.0    622
134    2048    2048    1.0    622
135    2048    2048    1.0    621
136    2048    2048    1.0    621
137    2048    2048    1.0    620
138    2048    2048    1.0    620
139    2048    2048    1.0    619
140    2048    2048    1.0    619
141    2048    2048    1.0    618
142    0    2048    0.0    618
143    2048    2048    1.0    617
144    2048    2048    1.0    616
145    0    2048    0.0    616
146    2048    2048    1.0    615
147    2048    2048    1.0    614
148    2048    2048    1.0    613
149    0    2048    0.0    613
150    2048    2048    1.0    611
151    2048    2048    1.0    610
152    2048    2048    1.0    610
153    2048    2048    1.0    610
154    2048    2048    1.0    599
155    2048    2048    1.0    599
156    0    2048    0.0    598
157    2048    2048    1.0    597
158    2048    2048    1.0    596
159    2048    2048    1.0    595
160    2048    2048    1.0    595
161    2048    2048    1.0    594
162    2048    2048    1.0    593
163    2048    2048    1.0    592
164    0    2048    0.0    592
165    2048    2048    1.0    590
166    0    2048    0.0    590
167    2048    2048    1.0    589
168    2048    2048    1.0    588
169    2048    2048    1.0    587
170    0    2048    0.0    587
171    2048    2048    1.0    586
172    2048    2048    1.0    585
173    0    2048    0.0    585
174    2048    2048    1.0    584
175    2048    2048    1.0    583
176    2048    2048    1.0    582
