#timestep  occupied-CPU  total-CPU  utilization  queuingjobs
1    256    2048    0.125    0
2    256    2048    0.125    1
3    256    2048    0.125    3
4    256    2048    0.125    9
5    256    2048    0.125    204
6    256    2048    0.125    326
7    256    2048    0.125    409
8    256    2048    0.125    472
9    256    2048    0.125    540
10    128    2048    0.0625    580
11    128    2048    0.0625    581
12    128    2048    0.0625    582
13    128    2048    0.0625    615
14    128    2048    0.0625    684
15    128    2048    0.0625    686
16    128    2048    0.0625    787
17    128    2048    0.0625    789
18    2048    2048    1.0    788
19    2048    2048    1.0    788
20    2048    2048    1.0    788
21    2048    2048    1.0    791
22    2048    2048    1.0    792
23    2048    2048    1.0    811
24    1772    2048    0.865234375    750
25    1792    2048    0.875    738
26    1576    2048    0.76953125    596
27    1576    2048    0.76953125    596
28    1136    2048    0.5546875    554
29    1467    2048    0.71630859375    475
30    1537    2048    0.75048828125    475
31    1537    2048    0.75048828125    475
32    1280    2048    0.625    449
33    1280    2048    0.625    449
34    1280    2048    0.625    449
35    1280    2048    0.625    449
36    1280    2048    0.625    449
37    1280    2048    0.625    449
38    2048    2048    1.0    459
39    2048    2048    1.0    541
40    2048    2048    1.0    627
41    2048    2048    1.0    627
42    2048    2048    1.0    627
43    1680    2048    0.8203125    599
44    1025    2048    0.50048828125    599
45    1025    2048    0.50048828125    599
46    1025    2048    0.50048828125    599
47    1183    2048    0.57763671875    558
48    1153    2048    0.56298828125    416
49    1921    2048    0.93798828125    415
50    1769    2048    0.86376953125    415
51    2048    2048    1.0    371
52    2048    2048    1.0    360
53    2040    2048    0.99609375    340
54    2008    2048    0.98046875    312
55    1896    2048    0.92578125    312
56    2048    2048    1.0    262
57    992    2048    0.484375    233
58    1264    2048    0.6171875    164
59    440    2048    0.21484375    162
60    152    2048    0.07421875    162
61    96    2048    0.046875    162
62    96    2048    0.046875    162
63    0    2048    0.0    161
64    723    2048    0.35302734375    102
65    2048    2048    1.0    80
66    0    2048    0.0    59
67    1189    2048    0.58056640625    2
68    0    2048    0.0    0

average cpu utilization is: 0.544275620404
average ssd utilization is: 1.0
average gpu utilization is: 1.0
average utilization is: 0.848091873468
average queuing jobs are: 439.205882353
maximum queuing jobs are: 811


#job_number  submit  dispatch  queue  cpu#  runtime  weight  response(turnaround)  cpu_aspl  cpu_diameter
0    1601949570.57    1601949590.02    19.4500000477    256    8.6395    2211.712    28.0895000477    2    3
1    1601949590.79    1601949598.69    7.90000009537    2048    0.1189    243.5072    8.01890009537    2    5
2    1601949591.41    0.0    -1601949591.41    0    0.0    0.0    -1601949591.41    0.0    0
3    1601949591.73    1601949598.88    7.14900016785    128    8.6389    1105.7792    15.7879001678    2    3
4    1601949592.38    1601949607.53    15.1529998779    2048    6.0943    12481.1264    21.2472998779    2    5
5    1601949592.7    1601949613.68    20.9849998951    128    8.6608    1108.5824    29.6457998951    2    3
6    1601949592.7    1601949613.7    21.004999876    128    8.6608    1108.5824    29.665799876    2    3
7    1601949593.14    1601949613.71    20.5680000782    32    0.0061    0.1952    20.5741000782    2    2
8    1601949593.19    1601949613.71    20.5220000744    64    0.0058    0.3712    20.5278000744    2    3
9    1601949593.2    1601949613.71    20.507999897    128    0.0071    0.9088    20.515099897    2    3
10    1601949593.24    1601949613.71    20.4700000286    16    0.0071    0.1136    20.4771000286    2    2
11    1601949593.25    1601949613.73    20.4790000916    512    1.6271    833.0752    22.1061000916    2    3
12    1601949593.25    1601949613.73    20.4819998741    32    0.0039    0.1248    20.4858998741    2    2
13    1601949593.26    1601949613.73    20.4720001221    64    0.0041    0.2624    20.4761001221    2    3
14    1601949593.27    1601949613.73    20.4660000801    8    0.0104    0.0832    20.4764000801    2    2
15    1601949593.29    1601949613.73    20.4489998817    128    0.0049    0.6272    20.4538998817    2    3
16    1601949593.29    1601949613.74    20.4479999542    4    0.0156    0.0624    20.4635999542    2    2
17    1601949593.31    1601949613.74    20.4329998493    16    0.004    0.064    20.4369998493    2    2
18    1601949593.32    1601949613.75    20.4249999523    2    0.0249    0.0498    20.4498999523    2    2
19    1601949593.33    1601949613.75    20.4240000248    8    0.0048    0.0384    20.4288000248    2    2
20    1601949593.34    1601949613.75    20.4100000858    4    0.007    0.028    20.4170000858    2    2
21    1601949593.35    1601949613.75    20.3980000019    2    0.0091    0.0182    20.4071000019    2    2
22    1601949593.36    1601949613.75    20.3960001469    1    0.0001    0.0001    20.3961001469    2    2
23    1601949593.37    1601949613.75    20.3880000114    1    0.0037    0.0037    20.3917000114    2    2
24    1601949593.37    1601949613.76    20.388999939    32    0.0007    0.0224    20.389699939    2    3
